source;target;weight
J_HYDROL;HYDROBIOLOGIA;1
ECOSYSTEMS;ENVIRON_SCI_TECHNOL;1
CONSERV_BIOL;FRONT_ECOL_ENVIRON;1
BIOGEOCHEMISTRY;HYDROL_PROCESS;1
TRANS_AMER_FISH_SOC;AQUAT_CONSERV;1
AQUAT_SCI;J_ECOL;1
HYDROBIOLOGIA;FRONT_ECOL_ENVIRON;1
MAR_POLLUT_BULL;BIOGEOCHEMISTRY;1
ICES_J_MAR_SCI;J_FISH_BIOL;1
J_HYDROL;CONT_SHELF_RES;1
CAN_J_FISHERIES_AQUAT_SCI;FISHERIES_MANAG_ECOL;1
J_CLIMATE;GLOBAL_PLANET_CHANGE;1
QUATERNARY_SCI_REV;GEOPHYS_RES_LETT;1
ECOL_MODEL;RIVER_RES_APPL;1
ESTUAR_COAST_SHELF_SCI;ENVIRON_MODELL_SOFTW;1
ENVIRON_MANAGE;LIMNOLOGICA;1
CONT_SHELF_RES;LIMNOL_OCEANOGR;1
J_HYDROL_ENG;EARTH-SCI_REV;1
GEOLOGY;SEDIMENT_GEOL;1
FUNDAM_APPL_LIMNOL;J_SHELLFISH_RES;1
CAN_J_FISHERIES_AQUAT_SCI;SEDIMENTOLOGY;1
FRESHWATER_BIOL;ECOL_MODEL;1
BULL_MAR_SCI;FISH_RES;1
J_APPL_ECOL;ENVIRON_MONIT_ASSESS;1
J_MARINE_SYST;J_MAR_RES;1
J_PALEOLIMNOL;HYDROL_PROCESS;1
J_HYDROL;INT_J_SEDIMENT_RES;1
J_GREAT_LAKES_RES;FRESHWATER_BIOL;1
FOREST_ECOL_MANAGE;HYDROL_PROCESS;1
HYDROBIOLOGIA;J_PLANKTON_RES;1
MAR_ECOL-PROGR_SER;J_EXP_MAR_BIOL_ECOL;1
SEDIMENTOLOGY;GEOLOGY;1
TRANS_AMER_FISH_SOC;ECOSYSTEMS;1
CAN_J_ZOOL;EVOL_APPL;1
ENVIRON_MANAGE;ECOL_MODEL;1
J_FRESHWATER_ECOL;WATER_RES;1
GEOLOGY;CHEM_GEOL;1
ESTUAR_COAST_SHELF_SCI;HARMFUL_ALGAE;1
J_CLIMATE;WATER_RESOUR_MANAG;1
GEOLOGY;TECTONOPHYSICS;1
SCI_TOTAL_ENVIR;REMOTE_SENS_ENVIRON;1
MAR_FRESHWATER_RES;OECOLOGIA;1
LIMNOLOGICA;WATER_RES;1
BIOGEOCHEMISTRY;ENVIRON_POLLUT;1
HYDROL_RES;ENVIRON_POLLUT;1
HYDROL_EARTH_SYST_SCI;AMBIO;1
NAT_HAZARDS_EARTH_SYST_SCI;WATER_RESOUR_MANAG;1
CAN_J_FISHERIES_AQUAT_SCI;AQUACULTURE;1
J_FISH_BIOL;BIOL_INVASIONS;1
J_QUATERNARY_SCI;GEOMORPHOLOGY;1
PALAEOGEOGR_PALAEOCLIMATOL;ORG_GEOCHEM;1
NORTH_AM_J_FISH_MANAGE;ECOL_MONOGR;1
ENVIRON_SCI_TECHNOL;ECOL_MONOGR;1
FOREST_ECOL_MANAGE;ENVIRON_POLLUT;1
AMER_MIDLAND_NATURALIST;ENVIRON_BIOL_FISH;1
AQUAT_SCI;NEOTROP_ICHTHYOL;1
GLOBAL_PLANET_CHANGE;J_GEOL;1
ECOL_APPL;ECOL_SOC;1
BIOL_INVASIONS;FISHERIES;1
ENVIRON_SCI_TECHNOL;FRESHWATER_BIOL;1
J_AM_WATER_RESOUR_ASSOC;GEOPHYS_RES_LETT;1
HYDROBIOLOGIA;MAR_FRESHWATER_RES;1
EARTH_PLANET_SCI_LETT;HYDROGEOL_J;1
ENVIRON_MONIT_ASSESS;WATER_ENVIRON_RES;1
WATER_AIR_SOIL_POLLUT;FRESHWATER_BIOL;1
PALAEOGEOGR_PALAEOCLIMATOL;BOREAS;1
ESTUARIES_COASTS;FISHERIES;1
PALAEOGEOGR_PALAEOCLIMATOL;J_QUATERNARY_SCI;1
ENVIRON_MANAGE;AMBIO;1
ECOL_FRESHW_FISH;ECOL_MODEL;1
ENVIRON_TOXICOL_CHEM;MAR_CHEM;1
CONT_SHELF_RES;HOLOCENE;1
WATER_SA;BIOL_CONSERV;1
FUNDAM_APPL_LIMNOL;LIMNOLOGICA;1
AQUAT_MICROB_ECOL;ECOSYSTEMS;1
WATER_RES;ENVIRON_GEOL;1
FISHERIES;FISH_RES;1
NAT_HAZARDS_EARTH_SYST_SCI;GEOMORPHOLOGY;1
ADV_WATER_RESOUR;HYDROL_PROCESS;1
CONT_SHELF_RES;J_SEA_RES;1
CAN_J_FISHERIES_AQUAT_SCI;OECOLOGIA;1
GEOCHIM_COSMOCHIM_ACTA;QUATERNARY_SCI_REV;1
TRANS_AMER_FISH_SOC;AQUAT_BIOL;1
GEOPHYS_RES_LETT;ENVIRON_GEOL;1
TRANS_AMER_FISH_SOC;ECOL_MONOGR;1
ECOL_FRESHW_FISH;WETLANDS;1
HYDROBIOLOGIA;J_HYDROL;1
ACTA_OCEANOL_SIN;MAR_POLLUT_BULL;1
ENVIRON_POLLUT;J_ENVIRON_QUAL;1
AMER_NATURALIST;AQUAT_BOT;1
BIOL_CONSERV;HYDROL_PROCESS;1
ECOL_SOC;AQUAT_CONSERV;1
WATER_RESOUR_RES;AGR_FOREST_METEOROL;1
CAN_J_FISHERIES_AQUAT_SCI;LANDSC_ECOL_ENG;1
GEOL_SOC_AMER_BULL;SEDIMENT_GEOL;1
AQUAT_SCI;ZOOL_STUD;1
GEOGR_FIS_DIN_QUAT;GLOBAL_PLANET_CHANGE;1
HYDROL_PROCESS;ENG_GEOL;1
RIVER_RES_APPL;J_APPL_ICHTHYOL;1
ENVIRON_MONIT_ASSESS;APPL_GEOCHEM;1
ENVIRON_BIOL_FISH;MAR_BIOL;1
GLOBAL_PLANET_CHANGE;HYDROL_PROCESS;1
STOCH_ENVIRON_RES_RISK_ASSESS;J_HYDROMETEOROL;1
HYDROBIOLOGIA;MOL_ECOL;1
WATER_ENVIRON_RES;AQUAT_SCI;1
GEOPHYS_RES_LETT;ECOHYDROLOGY;1
ECOL_MODEL;BIOL_CONSERV;1
CATENA;FRESHWATER_BIOL;1
REV_FISH_SCI;HYDROL_PROCESS;1
C_R_GEOSCI;QUATERNARY_RES;1
SOIL_SCI_SOC_AMER_J;GEODERMA;1
J_HYDROL;J_SOIL_WATER_CONSERV;1
GEOPHYS_RES_LETT;CATENA;1
HOLOCENE;MOL_ECOL;1
AMBIO;ENVIRON_SCI_TECHNOL;1
BIOL_CONSERV;J_ANIM_ECOL;1
FRESHWATER_BIOL;ECOL_LETT;1
TRANS_AMER_FISH_SOC;HYDROL_PROCESS;1
ECOL_FRESHW_FISH;INT_REV_HYDROBIOL;1
WATER_AIR_SOIL_POLLUT;MAR_FRESHWATER_RES;1
EARTH_SURF_PROCESS_LANDF;HYDROBIOLOGIA;1
ECOL_MODEL;ENVIRON_MONIT_ASSESS;1
WATER_AIR_SOIL_POLLUT;RIVER_RES_APPL;1
STOCH_ENVIRON_RES_RISK_ASSESS;ECOL_MODEL;1
J_EXP_MAR_BIOL_ECOL;MAR_POLLUT_BULL;1
HYDROLOG_SCI_J;AGR_WATER_MANAGE;1
HYDROL_EARTH_SYST_SCI;EARTH-SCI_REV;1
ESTUARIES_COASTS;J_MARINE_SYST;1
QUATERNARY_SCI_REV;CHEM_GEOL;1
SEDIMENT_GEOL;WATER_RESOUR_RES;1
ENVIRON_BIOL_FISH;RIVER_RES_APPL;1
Z_GEOMORPHOLOGIE;HYDROL_PROCESS;1
GEOMORPHOLOGY;LANDSLIDES;1
FRESHWATER_BIOL;AQUAT_SCI;1
J_N_AMER_BENTHOL_SOC;FISHERIES_MANAG_ECOL;1
AQUAT_CONSERV;MAR_POLLUT_BULL;1
BIOGEOSCIENCES;J_MARINE_SYST;1
GLOBAL_PLANET_CHANGE;BOREAS;1
APPL_GEOCHEM;WATER_RESOUR_RES;1
AQUAT_BOT;FUNCT_ECOL;1
J_AM_WATER_RESOUR_ASSOC;ECOL_MONOGR;1
BIOSCIENCE;HYDROBIOLOGIA;1
ENVIRON_SCI_TECHNOL;ENVIRON_MANAGE;1
CONSERV_GENET;ENVIRON_BIOL_FISH;1
GEODERMA;ENVIRON_TOXICOL_CHEM;1
ENVIRON_SCI_TECHNOL;ENVIRON_GEOL;1
INT_J_CLIMATOL;WATER_RESOUR_RES;1
ENVIRON_TOXICOL_CHEM;HYDROBIOLOGIA;1
MAR_FRESHWATER_RES;HYDROL_PROCESS;1
J_ENVIRON_MANAGE;ECOL_APPL;1
AGR_WATER_MANAGE;ENVIRON_POLLUT;1
J_EXP_MAR_BIOL_ECOL;LIMNOL_OCEANOGR;1
HYDROLOG_SCI_J;HYDROL_RES;1
APPL_GEOCHEM;ORG_GEOCHEM;1
J_N_AMER_BENTHOL_SOC;ECOL_LETT;1
ENVIRON_BIOL_FISH;AQUAT_BIOL;1
DEEP-SEA_RES_PT_I-OCEANOG_RES;GEOPHYS_RES_LETT;1
WATER_AIR_SOIL_POLLUT;WATER_RES;1
RIVER_RES_APPL;EARTH-SCI_REV;1
AQUAT_SCI;AQUAT_CONSERV;1
AQUAT_ECOL;ENVIRON_MANAGE;1
HYDROBIOLOGIA;J_GREAT_LAKES_RES;1
HYDROL_EARTH_SYST_SCI;FRESHWATER_BIOL;1
ORG_GEOCHEM;WATER_RES;1
J_OCEANOGR;WATER_RES;1
CAN_J_FISHERIES_AQUAT_SCI;OCEAN_MODEL;1
HYDROBIOLOGIA;J_EXP_MAR_BIOL_ECOL;1
NAT_HAZARDS_EARTH_SYST_SCI;HOLOCENE;1
J_FRESHWATER_ECOL;AQUAT_ECOL;1
J_HYDROL_ENG;RIVER_RES_APPL;1
AGR_WATER_MANAGE;AGR_FOREST_METEOROL;1
AGR_WATER_MANAGE;ENVIRON_GEOL;1
J_SOIL_WATER_CONSERV;ENVIRON_MONIT_ASSESS;1
ENVIRON_GEOL;CONT_SHELF_RES;1
FISHERIES_SCIENCE;ENVIRON_BIOL_FISH;1
FISHERIES_MANAG_ECOL;EVOL_APPL;1
FUNDAM_APPL_LIMNOL;ECOL_FRESHW_FISH;1
WATER_RESOUR_MANAG;ENVIRON_GEOL;1
OIKOS;ECOL_MONOGR;1
WATER_RESOUR_RES;ECOL_MONOGR;1
PHYS_GEOGR;ENVIRON_GEOL;1
RIVER_RES_APPL;GROUND_WATER;1
ECOL_SOC;CONSERV_BIOL;1
ENVIRON_BIOL_FISH;AQUAT_CONSERV;1
J_ANIM_ECOL;FRESHWATER_BIOL;1
J_PHYS_OCEANOGR;J_MARINE_SYST;1
OCEAN_MODEL;WATER_RESOUR_RES;1
HYDROBIOLOGIA;J_FRESHWATER_ECOL;1
QUATERNARY_SCI_REV;BOREAS;1
J_WATER_RESOUR_PLAN_MAN-ASCE;ENVIRON_MODELL_SOFTW;1
CONSERV_BIOL;ECOSYSTEMS;1
AQUAT_SCI;OECOLOGIA;1
DEEP-SEA_RES_PT_I-OCEANOG_RES;GEOLOGY;1
J_ANIM_ECOL;J_APPL_ECOL;1
ENVIRON_MANAGE;BIOL_CONSERV;1
INT_J_REMOTE_SENS;J_ARID_ENVIRON;1
CONSERV_GENET;BIOL_CONSERV;1
MAR_POLLUT_BULL;J_SEA_RES;1
AQUAT_CONSERV;J_ENVIRON_MANAGE;1
MOL_ECOL;QUATERNARY_RES;1
J_ENVIRON_QUAL;VADOSE_ZONE_J;1
TRANS_AMER_FISH_SOC;ENVIRON_MODELL_SOFTW;1
AQUAT_MICROB_ECOL;HYDROBIOLOGIA;1
ESTUARIES_COASTS;ENVIRON_POLLUT;1
ENVIRON_MODELL_SOFTW;ECOL_MONOGR;1
WATER_AIR_SOIL_POLLUT;GEOMORPHOLOGY;1
J_MARINE_SYST;WATER_RESOUR_RES;1
FUNDAM_APPL_LIMNOL;BIOL_CONSERV;1
AQUAT_SCI;ENVIRON_MANAGE;1
AQUACULTURE;ENVIRON_SCI_TECHNOL;1
HYDROBIOLOGIA;J_APPL_ICHTHYOL;1
APPL_GEOCHEM;J_ENVIRON_QUAL;1
ENVIRON_MODELL_SOFTW;WATER_RESOUR_MANAG;1
HYDROL_PROCESS;PHYS_CHEM_EARTH;1
APPL_ENVIRON_MICROBIOL;INT_REV_HYDROBIOL;1
J_HYDROL;SEDIMENTOLOGY;1
CAN_WATER_RESOUR_J;J_HYDROL;1
ESTUAR_COAST_SHELF_SCI;MAR_FRESHWATER_RES;1
CAN_J_FISHERIES_AQUAT_SCI;J_FRESHWATER_ECOL;1
FOREST_ECOL_MANAGE;NORTHWEST_SCI;1
AFR_J_AQUAT_SCI;J_HYDROL;1
RIVER_RES_APPL;NEOTROP_ICHTHYOL;1
GEOLOGY;J_HYDROMETEOROL;1
BIOGEOCHEMISTRY;FRONT_ECOL_ENVIRON;1
CONSERV_BIOL;BIOL_CONSERV;1
MAR_ENVIRON_RES;APPL_GEOCHEM;1
MICROBIAL_ECOL;HYDROBIOLOGIA;1
WATER_RESOUR_RES;VADOSE_ZONE_J;1
AQUAT_SCI;J_ARID_ENVIRON;1
GEOPHYS_RES_LETT;CONT_SHELF_RES;1
ADV_WATER_RESOUR;J_HYDROMETEOROL;1
J_ENVIRON_MANAGE;CONSERV_BIOL;1
J_PALEOLIMNOL;QUATERNARY_SCI_REV;1
GROUND_WATER;ENVIRON_GEOL;1
J_FISH_BIOL;J_EXP_MAR_BIOL_ECOL;1
ENVIRON_TOXICOL_CHEM;APPL_GEOCHEM;1
PROG_PHYS_GEOG;GLOBAL_PLANET_CHANGE;1
FRESHWATER_BIOL;J_GREAT_LAKES_RES;1
GEOLOGY;ENVIRON_GEOL;1
J_ENVIRON_MANAGE;AGR_FOREST_METEOROL;1
J_HYDROL;MAR_CHEM;1
FOREST_ECOL_MANAGE;GLOBAL_PLANET_CHANGE;1
ESTUARIES_COASTS;OECOLOGIA;1
OIKOS;ECOSYSTEMS;1
ENVIRON_MANAGE;WETLANDS;1
J_ENVIRON_QUAL;APPL_GEOCHEM;1
WATER_ENVIRON_RES;VADOSE_ZONE_J;1
ENVIRON_POLLUT;J_HYDROL;1
MAR_POLLUT_BULL;ECOL_APPL;1
NATURAL_HAZARDS;METEOROL_ATMOS_PHYS;1
HYDROL_EARTH_SYST_SCI;GLOBAL_PLANET_CHANGE;1
J_PALEOLIMNOL;J_ANIM_ECOL;1
J_HYDROL;INT_J_REMOTE_SENS;1
J_GEOL;ORG_GEOCHEM;1
ENVIRON_SCI_TECHNOL;J_CONTAM_HYDROL;1
CATENA;HYDROLOG_SCI_J;1
ECOHYDROLOGY;HYDROGEOL_J;1
FUNCT_ECOL;MOL_ECOL;1
AQUAT_BIOL;MAR_FRESHWATER_RES;1
HYDROL_PROCESS;WATER_RESOUR_MANAG;1
WATER_RESOUR_MANAG;INT_J_CLIMATOL;1
WATER_RES;AQUAT_CONSERV;1
LIMNOL_OCEANOGR;ECOL_MODEL;1
J_FRESHWATER_ECOL;ENVIRON_MONIT_ASSESS;1
REV_FISH_BIOL_FISHERIES;BIOL_INVASIONS;1
J_HYDROMETEOROL;PHYS_CHEM_EARTH;1
AGR_FOREST_METEOROL;AGR_WATER_MANAGE;1
GEOLOGY;J_GEOL;1
HYDROBIOLOGIA;J_SHELLFISH_RES;1
GEOMORPHOLOGY;INT_J_CLIMATOL;1
GEOMORPHOLOGY;J_PALEOLIMNOL;1
ENVIRON_SCI_TECHNOL;J_MARINE_SYST;1
NORTHEAST_NAT;CONSERV_GENET;1
N_Z_J_MAR_FRESHWATER_RES;ENVIRON_MONIT_ASSESS;1
J_AM_WATER_RESOUR_ASSOC;FRONT_ECOL_ENVIRON;1
J_HYDROINFORM;J_HYDROL_ENG;1
ENVIRON_MONIT_ASSESS;AQUAT_CONSERV;1
EVOL_APPL;BEHAV_ECOL;1
WATER_RES;ORG_GEOCHEM;1
GLOBAL_PLANET_CHANGE;CHEM_GEOL;1
J_ENVIRON_ENG-ASCE;J_HYDROL_ENG;1
APPL_GEOCHEM;GLOBAL_PLANET_CHANGE;1
J_HYDROL;GEODERMA;1
NAT_HAZARDS_EARTH_SYST_SCI;ECOL_MODEL;1
GLOBAL_PLANET_CHANGE;J_ENVIRON_MANAGE;1
ESTUARIES_COASTS;HYDROBIOLOGIA;1
REV_FISH_BIOL_FISHERIES;NEOTROP_ICHTHYOL;1
AQUAT_ECOL;AQUAT_BOT;1
HYDROL_PROCESS;ARCT_ANTARCT_ALP_RES;1
CAN_WATER_RESOUR_J;CHEM_GEOL;1
URBAN_WATER_J;ENVIRON_TOXICOL_CHEM;1
GEOLOGY;MAR_CHEM;1
AQUAT_ECOL;AQUAT_SCI;1
WATER_RESOUR_RES;ECOL_SOC;1
HYDROL_EARTH_SYST_SCI;FRONT_ECOL_ENVIRON;1
TRANS_AMER_FISH_SOC;LIMNOL_OCEANOGR;1
AGR_FOREST_METEOROL;J_ENVIRON_QUAL;1
NORTHEAST_NAT;FISHERIES;1
LIMNOLOGICA;J_FRESHWATER_ECOL;1
ESTUAR_COAST_SHELF_SCI;INT_J_CLIMATOL;1
WATER_RESOUR_RES;J_MARINE_SYST;1
LANDSLIDES;EARTH-SCI_REV;1
ENVIRON_TOXICOL_CHEM;ENVIRON_MODELL_SOFTW;1
BIOSCIENCE;ECOL_FRESHW_FISH;1
RIVER_RES_APPL;BIOL_CONSERV;1
ESTUAR_COAST_SHELF_SCI;J_FISH_BIOL;1
HYDROL_PROCESS;QUATERN_INT;1
ESTUARIES_COASTS;WATER_RESOUR_RES;1
GEOCHIM_COSMOCHIM_ACTA;QUATERN_INT;1
ECOHYDROLOGY;FRONT_ECOL_ENVIRON;1
J_ENVIRON_MANAGE;PHYS_CHEM_EARTH;1
GEOL_SOC_AMER_BULL;CONT_SHELF_RES;1
AQUAC_RES;J_FISH_BIOL;1
WATER_AIR_SOIL_POLLUT;ENVIRON_MODELL_SOFTW;1
BIOGEOSCIENCES;ENVIRON_SCI_TECHNOL;1
AQUACULTURE;MOL_ECOL;1
PALAEOGEOGR_PALAEOCLIMATOL;GEOMORPHOLOGY;1
FUNDAM_APPL_LIMNOL;AMBIO;1
ENVIRON_MANAGE;ECOL_MONOGR;1
TRANS_AMER_FISH_SOC;INT_REV_HYDROBIOL;1
GEOPHYS_RES_LETT;WATER_RES;1
LIMNOL_OCEANOGR;J_HYDROL;1
ENVIRON_GEOL;WATER_POLICY;1
GROUND_WATER;WATER_RESOUR_RES;1
J_N_AMER_BENTHOL_SOC;MOL_ECOL;1
MAR_FRESHWATER_RES;GEOPHYS_RES_LETT;1
WATER_AIR_SOIL_POLLUT;J_ENVIRON_MANAGE;1
FISH_RES;HYDROBIOLOGIA;1
ARCT_ANTARCT_ALP_RES;GEOPHYS_RES_LETT;1
GEOL_SOC_AMER_BULL;QUATERNARY_SCI_REV;1
ENVIRON_BIOL_FISH;FISHERIES_MANAG_ECOL;1
AMBIO;WATER_RESOUR_RES;1
NEOTROP_ICHTHYOL;RIVER_RES_APPL;1
FOREST_ECOL_MANAGE;GEOMORPHOLOGY;1
AFR_J_AQUAT_SCI;HYDROBIOLOGIA;1
FISHERIES_OCEANOGR;J_EXP_MAR_BIOL_ECOL;1
BIOL_J_LINN_SOC;CONSERV_GENET;1
CAN_WATER_RESOUR_J;GLOBAL_PLANET_CHANGE;1
LIMNOL_OCEANOGR;ORG_GEOCHEM;1
BIOGEOCHEMISTRY;CONT_SHELF_RES;1
AQUAT_BIOL;ZOOL_STUD;1
AQUAT_SCI;FRONT_ECOL_ENVIRON;1
FISHERIES_MANAG_ECOL;REV_FISH_SCI;1
NATURAL_HAZARDS;ENVIRON_MODELL_SOFTW;1
WATER_AIR_SOIL_POLLUT;HYDROBIOLOGIA;1
ECOSYSTEMS;ECOLOGY;1
IRRIG_SCI;HYDROL_PROCESS;1
BIOSCIENCE;ECOL_LETT;1
J_EXP_MAR_BIOL_ECOL;J_SHELLFISH_RES;1
WATER_RESOUR_MANAG;FRESEN_ENVIRON_BULL;1
J_OCEANOGR;CONT_SHELF_RES;1
ECOSYSTEMS;J_ENVIRON_QUAL;1
GEOL_SOC_AMER_BULL;QUATERNARY_RES;1
HYDROGEOL_J;HYDROBIOLOGIA;1
HYDROBIOLOGIA;ENVIRON_MODELL_SOFTW;1
ESTUAR_COAST_SHELF_SCI;CONSERV_BIOL;1
MAR_FRESHWATER_RES;FISHERIES;1
J_ENVIRON_MANAGE;ECOL_SOC;1
ENVIRON_SCI_TECHNOL;GEOPHYS_RES_LETT;1
J_HYDROMETEOROL;INT_J_CLIMATOL;1
MAR_FRESHWATER_RES;MAR_BIOL;1
APPL_ENVIRON_MICROBIOL;AQUAT_SCI;1
AQUAT_SCI;WATER_RES;1
TRANS_AMER_FISH_SOC;J_FRESHWATER_ECOL;1
J_MARINE_SYST;J_EXP_MAR_BIOL_ECOL;1
QUATERNARY_RES;QUATERNARY_SCI_REV;1
WATER_SA;J_CONTAM_HYDROL;1
J_HYDROINFORM;ENVIRON_GEOL;1
FISHERIES_MANAG_ECOL;MAR_FRESHWATER_RES;1
INT_J_CLIMATOL;GEOPHYS_RES_LETT;1
WATER_RESOUR_RES;HYDROL_RES;1
HYDROLOG_SCI_J;FISHERIES_MANAG_ECOL;1
HYDROL_PROCESS;GROUND_WATER;1
J_HYDROL;GEOGR_RES;1
ECOL_APPL;ECOSYSTEMS;1
CAN_J_FISHERIES_AQUAT_SCI;NORTHEAST_NAT;1
WATER_AIR_SOIL_POLLUT;ORG_GEOCHEM;1
FISHERIES_SCIENCE;MAR_BIOL;1
MAR_CHEM;FRESEN_ENVIRON_BULL;1
ECOL_FRESHW_FISH;ENVIRON_MONIT_ASSESS;1
MAR_ECOL-PROGR_SER;ECOL_FRESHW_FISH;1
J_HYDROL;ENVIRON_TOXICOL_CHEM;1
ECOHYDROLOGY;OECOLOGIA;1
CHEM_GEOL;GEODERMA;1
BIOSCIENCE;ORG_GEOCHEM;1
FISHERIES_MANAG_ECOL;ICES_J_MAR_SCI;1
CAN_J_FISHERIES_AQUAT_SCI;CAN_J_ZOOL;1
QUATERN_INT;WATER_RESOUR_RES;1
CAN_WATER_RESOUR_J;OECOLOGIA;1
FRESHWATER_BIOL;FUNCT_ECOL;1
WATER_RESOUR_RES;BIOSCIENCE;1
ENVIRON_POLLUT;FRESHWATER_BIOL;1
HYDROL_EARTH_SYST_SCI;CHEM_GEOL;1
BIOGEOSCIENCES;WETLANDS;1
AQUAT_ECOSYST_HEALTH_MANAG;J_GREAT_LAKES_RES;1
ICES_J_MAR_SCI;ENVIRON_SCI_TECHNOL;1
ACTA_OCEANOL_SIN;J_OCEANOGR;1
AQUAT_ECOL;OIKOS;1
ECOL_MODEL;OECOLOGIA;1
MAR_ECOL-PROGR_SER;AQUAT_BOT;1
CATENA;J_SOIL_WATER_CONSERV;1
CAN_WATER_RESOUR_J;QUATERNARY_RES;1
WATER_ENVIRON_RES;APPL_GEOCHEM;1
GLOBAL_PLANET_CHANGE;SEDIMENT_GEOL;1
MAR_FRESHWATER_RES;MAR_POLLUT_BULL;1
APPL_ENVIRON_MICROBIOL;MAR_CHEM;1
HYDROL_RES;CONT_SHELF_RES;1
FISH_BULL;CAN_J_ZOOL;1
HYDROL_RES;HYDROGEOL_J;1
SCI_TOTAL_ENVIR;FISHERIES_MANAG_ECOL;1
APPL_ENVIRON_MICROBIOL;LIMNOLOGICA;1
AQUAT_BOT;WETLANDS;1
MAR_CHEM;APPL_GEOCHEM;1
FISHERIES;FRONT_ECOL_ENVIRON;1
AQUAT_SCI;AQUAT_MICROB_ECOL;1
CATENA;ENVIRON_MODELL_SOFTW;1
GEOPHYS_RES_LETT;LIMNOL_OCEANOGR;1
MAR_CHEM;AQUAT_GEOCHEM;1
WETLANDS;J_HYDROL;1
HOLOCENE;PROG_OCEANOGR;1
TRANS_AMER_FISH_SOC;WATER_RESOUR_RES;1
APPL_GEOCHEM;CATENA;1
SCI_TOTAL_ENVIR;J_CONTAM_HYDROL;1
DEEP-SEA_RES_PT_I-OCEANOG_RES;LIMNOL_OCEANOGR;1
CAN_J_ZOOL;ECOL_FRESHW_FISH;1
GEOL_SOC_AMER_BULL;BIOGEOCHEMISTRY;1
ECOL_APPL;J_FISH_BIOL;1
MOL_ECOL;CAN_J_ZOOL;1
GEOMORPHOLOGY;APPL_GEOCHEM;1
J_APPL_ICHTHYOL;N_AM_J_AQUACULT;1
HYDROL_EARTH_SYST_SCI;RIVER_RES_APPL;1
MOL_ECOL;J_GREAT_LAKES_RES;1
BIOGEOCHEMISTRY;BIOGEOSCIENCES;1
EVOL_APPL;RIVER_RES_APPL;1
WATER_SA;ENVIRON_MONIT_ASSESS;1
BIOL_CONSERV;ECOL_LETT;1
LIMNOL_OCEANOGR;WATER_RES;1
LANDSC_ECOL_ENG;CATENA;1
GEOL_SOC_AMER_BULL;GEOPHYS_RES_LETT;1
CAN_J_FISHERIES_AQUAT_SCI;ECOL_FRESHW_FISH;1
PHYS_CHEM_EARTH;ECOL_SOC;1
BIOL_CONSERV;J_APPL_ECOL;1
J_PLANKTON_RES;FRONT_ECOL_ENVIRON;1
GEOMORPHOLOGY;ECOL_APPL;1
CONSERV_GENET;EVOLUTION;1
ECOL_APPL;LIMNOL_OCEANOGR;1
BIOGEOCHEMISTRY;APPL_GEOCHEM;1
TRANS_AMER_FISH_SOC;BIOL_CONSERV;1
CAN_J_FISHERIES_AQUAT_SCI;ECOLOGY;1
J_HYDROMETEOROL;J_HYDROL_ENG;1
BIOL_CONSERV;FISH_RES;1
WETLANDS;ECOSYSTEMS;1
SCI_TOTAL_ENVIR;MAR_ENVIRON_RES;1
BOREAS;LANDSLIDES;1
MAR_ECOL-PROGR_SER;FISHERIES_MANAG_ECOL;1
FRESEN_ENVIRON_BULL;AQUAT_ECOL;1
PALAEOGEOGR_PALAEOCLIMATOL;AQUAT_GEOCHEM;1
J_FRESHWATER_ECOL;FISHERIES_MANAG_ECOL;1
ENVIRON_SCI_TECHNOL;J_ENVIRON_MANAGE;1
AQUAT_SCI;QUATERN_INT;1
REV_FISH_BIOL_FISHERIES;QUATERN_INT;1
ECOL_MODEL;ECOL_LETT;1
J_ARID_ENVIRON;BIOGEOCHEMISTRY;1
ENVIRON_MONIT_ASSESS;ENVIRON_TOXICOL_CHEM;1
J_MAR_RES;CONT_SHELF_RES;1
HYDROLOG_SCI_J;ENVIRON_MONIT_ASSESS;1
J_HYDROL;HYDROL_RES;1
J_PALEOLIMNOL;MAR_CHEM;1
J_ENVIRON_QUAL;HYDROGEOL_J;1
ENVIRON_MODELL_SOFTW;RIVER_RES_APPL;1
HYDROL_EARTH_SYST_SCI;HYDROGEOL_J;1
AGR_WATER_MANAGE;CATENA;1
J_AM_WATER_RESOUR_ASSOC;BIOGEOCHEMISTRY;1
J_APPL_ICHTHYOL;MOL_ECOL;1
MAR_FRESHWATER_RES;MAR_ENVIRON_RES;1
J_WATER_RESOUR_PLAN_MAN-ASCE;J_ENVIRON_ENG-ASCE;1
GEOMORPHOLOGY;EARTH-SCI_REV;1
J_HYDROL_ENG;FRESEN_ENVIRON_BULL;1
MOL_ECOL;ECOL_LETT;1
CAN_J_ZOOL;J_FISH_BIOL;1
WATER_INT;GEOMORPHOLOGY;1
CAN_J_ZOOL;J_HYDROL;1
ECOSYSTEMS;J_ARID_ENVIRON;1
CHEM_GEOL;HYDROLOG_SCI_J;1
ECOHYDROLOGY;ENVIRON_MANAGE;1
WATER_ENVIRON_RES;J_HYDROL;1
SOUTHEAST_NAT;HYDROBIOLOGIA;1
C_R_GEOSCI;ECOLOGY;1
ENVIRON_BIOL_FISH;EVOL_APPL;1
FRESEN_ENVIRON_BULL;LIMNOL_OCEANOGR;1
ECOL_MODEL;MAR_POLLUT_BULL;1
